identifiant;libelle_du_site;caracteristique_du_site;adresse;complement_d_adresse;lieu_dit;code_postal;localite;pays;latitude;longitude;precision_du_geocodage;numero_de_telephone;identifiant_du_site;site_acores_de_rattachement;code_insee;latlong;dep
PARIS TROCADERO CHAILLOT ETOILE BP;Bureau de Poste;51 RUE DE LONGCHAMP;;;75116;PARIS;FRANCE;48.864998;2.287156;Géocodé au numéro;3631;14331A;;75116;48.864998, 2.287156;75
PARIS BOUCICAUT CITROEN;Bureau de Poste;102 RUE DE LA CONVENTION;;;75015;PARIS;FRANCE;48.841397;2.286907;Géocodé au numéro;3631;14286A;;75115;48.841397, 2.286907;75
PARIS SAMBRE ET MEUSE;Bureau de Poste;46 RUE DE SAMBRE ET MEUSE;;;75010;PARIS;FRANCE;48.874196;2.373829;Géocodé au numéro;3631;14266A;;75110;48.874196, 2.373829;75
CROUY SUR OURCQ BP;Bureau de Poste;7 RUE GEOFFROY;;;77840;CROUY SUR OURCQ;FRANCE;49.091097;3.075007;Géocodé au numéro;3631;14700A;;77148;49.091097, 3.075007;77
ETREPILLY BP;Bureau de Poste;22 RUE DU PONT VERARD;;;77139;ETREPILLY;FRANCE;49.036213;2.928879;Géocodé au numéro;3631;14711A;;77173;49.036213, 2.928879;77
PARIS DESNOUETTES BP;Bureau de Poste;72 RUE DESNOUETTES;;;75015;PARIS;FRANCE;48.835599;2.286095;Géocodé au numéro;3631;14262A;;75115;48.835599, 2.286095;75
PARIS EUROPE BP;Bureau de Poste;10 RUE DE VIENNE;;;75008;PARIS;FRANCE;48.876897;2.321767;Géocodé au numéro;3631;14334A;;75108;48.876897, 2.321767;75
THOURY FEROTTES AP;Agence postale communale;52 RUE PLAGY;;;77940;THOURY FEROTTES;FRANCE;48.291793;2.943457;Géocodé au numéro;3631;14830A;14777A;77465;48.291793, 2.943457;77
SAINT AUGUSTIN AP;Agence postale communale;RUE DE MEAUX;;;77515;ST AUGUSTIN;FRANCE;48.786856;3.029441;Géocodé au numéro;3631;14807A;14692A;77400;48.786856, 3.029441;77
HERME AP;Agence postale communale;1 PLACE MAIRIE;;;77114;HERME;FRANCE;48.483294;3.349399;Géocodé au numéro;3631;14735A;14771A;77227;48.483294, 3.349399;77
SAINT REMY LES CHEVREUSE BP;Bureau de Poste;25 RUE DE LA REPUBLIQUE;;;78470;ST REMY LES CHEVREUSE;FRANCE;48.703978;2.069815;Géocodé au numéro;3631;15014A;;78575;48.703978, 2.069815;78
JOUARS PONTCHARTRAIN BP;Bureau de Poste;1 RUE SAINT FREDERIC;;;78760;JOUARS PONTCHARTRAIN;FRANCE;48.802995;1.90099;Géocodé au numéro;3631;14963A;;78321;48.802995, 1.90099;78
VERNEUIL L ETANG BP;Bureau de Poste;1 RUE DE L EGALITE;;;77390;VERNEUIL L ETANG;FRANCE;48.6446;2.836049;Géocodé au numéro;3631;14845A;;77493;48.6446, 2.836049;77
VARREDDES BP;Bureau de Poste;44 RUE MOREAU DUCHESNE;;;77910;VARREDDES;FRANCE;49.000698;2.928896;Géocodé au numéro;3631;14839A;;77483;49.000698, 2.928896;77
EGREVILLE BP;Bureau de Poste;23 RUE SAINT MARTIN;;;77620;EGREVILLE;FRANCE;48.175696;2.872355;Géocodé au numéro;3631;14708A;;77168;48.175696, 2.872355;77
NANGIS;Bureau de Poste;PLACE DUPONT PERROT;;;77370;NANGIS;FRANCE;48.556699;3.011989;Géocodé au milieu de la rue;3631;14784A;;77327;48.556699, 3.011989;77
HOUILLES;Bureau de Poste;16 AVENUE SCHOELCHER;;;78800;HOUILLES;FRANCE;48.924297;2.190597;Géocodé au numéro;3631;14962A;;78311;48.924297, 2.190597;78
BOIS COLOMBES A AP;Agence postale communale;108 RUE ADOLPHE GUYOT;;;92270;BOIS COLOMBES;FRANCE;48.921196;2.271979;Géocodé au numéro;3631;17165A;17066A;92009;48.921196, 2.271979;92
CHEVRY COSSIGNY BP;Bureau de Poste;36 B RUE CHARLES PATHE;;;77173;CHEVRY COSSIGNY;FRANCE;48.724729;2.658533;Géocodé au numéro;3631;14683A;;77114;48.724729, 2.658533;77
COURBEVOIE ABREUVOIR BP;Bureau de Poste;10 RUE DE L ABREUVOIR;;;92400;COURBEVOIE;FRANCE;48.891615;2.254458;Géocodé au numéro;3631;17146A;;92026;48.891615, 2.254458;92
PARIS ILE SAINT-LOUIS BP;Bureau de Poste;16 RUE DES 2 PONTS;;;75004;PARIS;FRANCE;48.851998;2.356797;Géocodé au numéro;3631;14186A;;75104;48.851998, 2.356797;75
MEUDON LA FORET;Bureau de Poste;1 RUE DE LA POSTE;;;92360;MEUDON LA FORET;FRANCE;48.786892;2.228947;Géocodé au numéro;3631;17153A;;92048;48.786892, 2.228947;92
CHATEAU LANDON BP;Bureau de Poste;PLACE DE VERDUN;;;77570;CHATEAU LANDON;FRANCE;48.148193;2.696697;Géocodé au numéro;3631;14672A;;77099;48.148193, 2.696697;77
BOIS LE ROI BP;Bureau de Poste;6 AVENUE GALLIENI;;;77590;BOIS LE ROI;FRANCE;48.474757;2.691807;Géocodé au numéro;3631;14655A;;77037;48.474757, 2.691807;77
COLLEGIEN BP;Bureau de Poste;22 B RUE DE MELUN;;;77090;COLLEGIEN;FRANCE;48.837388;2.670968;Géocodé au numéro;3631;14653A;;77121;48.837388, 2.670968;77
CLAMART CENTRE;Bureau de Poste;38 RUE DE MEUDON;;;92140;CLAMART;FRANCE;48.802252;2.258733;Géocodé au numéro;3631;17073A;;92023;48.802252, 2.258733;92
CHARTRETTES BP;Bureau de Poste;1 RUE BOILOT;;;77590;CHARTRETTES;FRANCE;48.4881;2.700931;Géocodé au numéro;3631;14671A;;77096;48.4881, 2.700931;77
FRANCONVILLE GENERAL LECLERC BP;Bureau de Poste;362 RUE DU GENERAL LECLERC;;;95130;FRANCONVILLE LA GARENNE;FRANCE;48.989999;2.206019;Géocodé au numéro;3631;17410A;;95252;48.989999, 2.206019;95
SAINT MAUR DES FOSSES LA PIE BP;Bureau de Poste;24 RUE PAUL DEROULEDE;;;94100;ST MAUR DES FOSSES;FRANCE;48.789099;2.482017;Géocodé au numéro;3631;17369A;;94068;48.789099, 2.482017;94
ORMESSON SUR MARNE BP;Bureau de Poste;15 AVENUE WLADIMIR D ORMESSON;;;94490;ORMESSON SUR MARNE;FRANCE;48.786297;2.541517;Géocodé au numéro;3631;17324A;;94055;48.786297, 2.541517;94
VILLENEUVE LE ROI LES VOEUX BP;Bureau de Poste;22 AVENUE LE FOLL;;;94290;VILLENEUVE LE ROI;FRANCE;48.728;2.436426;Géocodé au numéro;3631;17396A;;94077;48.728, 2.436426;94
NOISY LE GRAND RICHARDETS BP;Bureau de Poste;11 AVENUE GABRIEL PERI;;;93160;NOISY LE GRAND;FRANCE;48.8304;2.5669;Géocodé au numéro;3631;17259A;;93051;48.8304, 2.5669;93
LE PRE SAINT GERVAIS BP;Bureau de Poste;58 RUE DANTON;;;93310;LE PRE ST GERVAIS;FRANCE;48.884498;2.408068;Géocodé au numéro;3631;17209A;;93061;48.884498, 2.408068;93
ISSY EPINETTES BP;Bureau de Poste;54 RUE D EREVAN;;;92130;ISSY LES MOULINEAUX;FRANCE;48.817592;2.260867;Géocodé au numéro;3631;17177A;;92040;48.817592, 2.260867;92
BOISSY ST LEGER;Bureau de Poste;PLACE DU FORUM;;;94470;BOISSY ST LEGER;FRANCE;48.753893;2.502295;Géocodé au numéro;3631;17295A;;94004;48.753893, 2.502295;94
BESSANCOURT BP;Bureau de Poste;PLACE DU 30 AOUT;;;95550;BESSANCOURT;FRANCE;49.038599;2.216748;Géocodé au numéro;3631;17425A;;95060;49.038599, 2.216748;95
CRETEIL EGLISE;Bureau de Poste;1 RUE DE PARIS;;;94000;CRETEIL;FRANCE;48.793698;2.460441;Géocodé au numéro;3631;17307A;;94028;48.793698, 2.460441;94
GENNEVILLIERS CENTRE;Bureau de Poste;23 AVENUE DE LA LIBERATION;CENTRE ADMINISTRATIF ET COMMERCIAL;;92230;GENNEVILLIERS;FRANCE;48.924792;2.293059;Géocodé au numéro;3631;17080A;;92036;48.924792, 2.293059;92
ASNIERES HOTEL DE VILLE;Bureau de Poste;PLACE ARISTIDE BRIAND;;;92600;ASNIERES SUR SEINE;FRANCE;48.910492;2.287917;Géocodé au numéro;3631;17064A;;92004;48.910492, 2.287917;92
ISSY LES MOULINEAUX OUEST;Bureau de Poste;23 ALLEE SAINTE LUCIE;;;92130;ISSY LES MOULINEAUX;FRANCE;48.820193;2.25158;Géocodé au numéro;3631;17115A;;92040;48.820193, 2.25158;92
NANTERRE PABLO PICASSO BP;Bureau de Poste;102 AVENUE PABLO PICASSO;;;92000;NANTERRE;FRANCE;48.888502;2.222858;Géocodé au numéro;3631;17122A;;92050;48.888502, 2.222858;92
LE KREMLIN BICETRE ZOUNINA RP;Relais poste commerçant;16 TER BLD CHASTENET DE GERY;TABAC PRESSE;;94270;LE KREMLIN BICETRE;FRANCE;48.806092;2.357779;Géocodé au numéro;3631;78147A;17310A;94043;48.806092, 2.357779;94
VIGNEUX ANATOLE FRANCE AP;Agence postale communale;3 PLACE ANATOLE FRANCE;MAIRIE QUARTIER ANATOLE FRANCE;;91270;VIGNEUX SUR SEINE;FRANCE;48.697497;2.431398;Géocodé au numéro;3631;72726A;16943A;91657;48.697497, 2.431398;91
MASSY VILMORIN RPC RP;Relais poste commerçant;PLACE UNION EUROPEENNE;DELPHI MAISON DE LA PRESSE;;91300;MASSY;FRANCE;48.72708;2.256801;Géocodé au numéro;3631;88509A;16966A;91377;48.72708, 2.256801;91
LONGJUMEAU BALIZY RPC RP;Relais poste commerçant;14 PL CHARMILLES;LIBRAIRIE TEMPLIERS;;91160;BALIZY;FRANCE;48.684203;2.315144;Géocodé au numéro;3631;88508A;16962A;91345;48.684203, 2.315144;91
ROISSY AEROGARE 2;Bureau de Poste;AEROGARE 2 TERMINAL D;ROISSY GA3;;93290;TREMBLAY EN FRANCE;FRANCE;48.993693;2.509575;Géocodé au centre de la commune;3631;17556A;;93073;48.993693, 2.509575;93
MAREIL SUR MAULDRE AP;Agence postale communale;8 RUE DEGLY MAILLOT;;;78124;MAREIL SUR MAULDRE;FRANCE;48.894492;1.866267;Géocodé au numéro;3631;04838B;14899A;78368;48.894492, 1.866267;78
GOMETZ LE CHATEL AP;Agence postale communale;60 ROUTE DE CHARTRES;;;91940;GOMETZ LE CHATEL;FRANCE;48.681692;2.143538;Géocodé au numéro;3631;70966A;16977A;91275;48.681692, 2.143538;91
BREVIAIRES SERVICES RP;Relais poste commerçant;9 ROUTE DES HARAS;;;78610;LES BREVIAIRES;FRANCE;48.708495;1.812945;Géocodé au numéro;3631;06820B;14983A;78108;48.708495, 1.812945;78
VERSAILLES CLEMENCEAU;Bureau de Poste;30 AVENUE DE SAINT CLOUD;;;78000;VERSAILLES;FRANCE;48.804697;2.132698;Géocodé au numéro;3631;57559A;;78646;48.804697, 2.132698;78
PARIS SAINT LAMBERT;Bureau de Poste;2 RUE JOSEPH LIOUVILLE;;;75015;PARIS;FRANCE;48.844798;2.297566;Géocodé au numéro;3631;14323A;;75115;48.844798, 2.297566;75
PARIS SAINT LAZARE;Bureau de Poste;7 RUE DE LA PEPINIERE;;;75008;PARIS;FRANCE;48.875091;2.323566;Géocodé au numéro;3631;14342A;;75108;48.875091, 2.323566;75
VIROFLAY BP;Bureau de Poste;2 RUE PIERRE BROSSOLETTE;;;78220;VIROFLAY;FRANCE;48.804194;2.173709;Géocodé au numéro;3631;15033A;;78686;48.804194, 2.173709;78
PARIS TELEGRAPHE;Bureau de Poste;28 RUE DU TELEGRAPHE;;;75020;PARIS;FRANCE;48.872794;2.399269;Géocodé au numéro;3631;14320A;;75120;48.872794, 2.399269;75
PARIS LAMARCK BP;Bureau de Poste;74 RUE LAMARCK;;;75018;PARIS;FRANCE;48.889995;2.338727;Géocodé au numéro;3631;14208A;;75118;48.889995, 2.338727;75
VILLIERS LES HAUTES NOUES BP;Bureau de Poste;2 B BOULEVARD DE FRIEDBERG;;;94350;VILLIERS SUR MARNE;FRANCE;48.830197;2.539526;Géocodé au numéro;3631;70463A;;94079;48.830197, 2.539526;94
MONTMORENCY LES CHAMPEAUX BP;Bureau de Poste;24 AV DE LA 1ERE ARMEE FRANCAISE;;;95160;MONTMORENCY;FRANCE;49.000603;2.32089;Géocodé au numéro;3631;17537A;;95428;49.000603, 2.32089;95
GOUSSAINVILLE LES OLYMPIADES BP;Bureau de Poste;CENTRE COMMERCIAL LES OLYMPIADES;;;95190;GOUSSAINVILLE;FRANCE;49.020699;2.456392;Géocodé au numéro;3631;17551A;;95280;49.020699, 2.456392;95
ARGENTEUIL COTEAUX;Bureau de Poste;22 RUE DE VEDRINES;;;95100;ARGENTEUIL;FRANCE;48.958991;2.239697;Géocodé au numéro;3631;17541A;;95018;48.958991, 2.239697;95
LOUVRES BP;Bureau de Poste;2 RUE DU 8 MAI 1945;;;95380;LOUVRES;FRANCE;49.043029;2.508346;Géocodé au numéro;3631;17465A;;95351;49.043029, 2.508346;95
BRUEIL EN VEXIN AP;Agence postale communale;1 RUE DE LA POSTE;;;78440;BRUEIL EN VEXIN;FRANCE;49.031997;1.817988;Géocodé au milieu de la rue;3631;14918A;14966A;78113;49.031997, 1.817988;78
LE MESNIL LE ROI BP;Bureau de Poste;AVENUE DE POISSY;CENTRE COMMERCIAL;;78600;LE MESNIL LE ROI;FRANCE;48.942397;2.125278;Géocodé au numéro;3631;14982A;;78396;48.942397, 2.125278;78
CARRIERES SUR SEINE BP;Bureau de Poste;54 BOULEVARD CARNOT;;;78420;CARRIERES SUR SEINE;FRANCE;48.909696;2.179199;Géocodé au numéro;3631;14922A;;78124;48.909696, 2.179199;78
VILLEPREUX BP;Bureau de Poste;2 AVENUE DU TOURNE ROUE;;;78450;VILLEPREUX;FRANCE;48.829287;1.994606;Géocodé au numéro;3631;15032A;;78674;48.829287, 1.994606;78
BOIS D ARCY;Bureau de Poste;2 RUE ALEXANDRE TURPAULT;;;78390;BOIS D ARCY;FRANCE;48.800895;2.032126;Géocodé au numéro;3631;14906A;;78073;48.800895, 2.032126;78
LE VAUDOUE BP;Bureau de Poste;2 RUE DES ACACIAS;;;77123;LE VAUDOUE;FRANCE;48.356594;2.51871;Géocodé au numéro;3631;14840A;;77485;48.356594, 2.51871;77
MEULAN PRINCIPAL;Bureau de Poste;6 QUAI ALBERT JOLY;;;78250;MEULAN;FRANCE;49.004492;1.90929;Géocodé au numéro;3631;14984A;;78401;49.004492, 1.90929;78
CHAMBOURCY BP;Bureau de Poste;8 RUE CHAUDE;;;78240;CHAMBOURCY;FRANCE;48.9064;2.039031;Géocodé au numéro;3631;14925A;;78133;48.9064, 2.039031;78
PARIS RPU RAYMOND LOSSERAND RP;Relais poste commerçant;186 RUE RAYMOND LOSSERAND;;;75014;PARIS;FRANCE;;;Géocodé au centre de la commune;3631;11683D;14298A;75114;;75
PLAISIR CC BRIGITTE RP;Relais poste commerçant;LES EBISOIRES CCIAL BRIGITTE;;;78370;PLAISIR;FRANCE;;;Géocodé au centre de la commune;3631;11667D;15001A;78490;;78
LONGPONT SUR ORGE AP;Agence postale communale;CENTRE COMMERCIAL RUE DU PONT AUX PINS;ZAC DES ECHASSONS;;91310;LONGPONT SUR ORGE;FRANCE;48.651811;2.274458;Géocodé au numéro;3631;83645A;16972A;91347;48.651811, 2.274458;91
BOULOGNE BILLANCOURT MESSINA RP;Relais poste commerçant;4 RUE LIOT;TABAC LIBRAIRIE MESSINA;;92100;BOULOGNE BILLANCOURT;FRANCE;48.832093;2.240819;Géocodé au numéro;3631;70513A;17176A;92012;48.832093, 2.240819;92
CHILLY MAZARIN AGENCE POSTALE AP;Agence postale communale;84 RUE GRAVIGNY;AGENCE POSTALE COMMUNALE;;91380;CHILLY MAZARIN;FRANCE;48.69375;2.31271;Géocodé au numéro;3631;11945D;16937A;91161;48.69375, 2.31271;91
HERMERAY RPC RP;Relais poste commerçant;2 RUE MAIRIE;COMMERCE MULTI SERVICES;;78125;HERMERAY;FRANCE;48.650451;1.688542;Géocodé au numéro;3631;87902A;15006A;78307;48.650451, 1.688542;78
L HAY LES ROSES AP;Agence postale communale;1 RUE LEON BLUM;1 RUE LEON BLUM;;94240;L HAY LES ROSES;FRANCE;48.76854;2.32425;Géocodé au numéro;3631;84191A;17311A;94038;48.76854, 2.32425;94
BOISSY SOUS ST YON AP;Agence postale communale;PLACE DU GENERALE DE GAULLE;;;91790;BOISSY SOUS ST YON;FRANCE;48.55851;2.20935;Géocodé au centre de la commune;3631;11892D;16909A;91085;48.55851, 2.20935;91
EAUBONNE VOLTAIRE BP;Bureau de Poste;1 AVENUE DE PARIS;;;95600;EAUBONNE;FRANCE;48.993392;2.282349;Géocodé au numéro;3631;66108A;;95203;48.993392, 2.282349;95
BOIGNEVILLE AP;Agence postale communale;18 PLACE DE L EGLISE;;;91720;BOIGNEVILLE;FRANCE;48.334891;2.372058;Géocodé au numéro;3631;16919A;16969A;91069;48.334891, 2.372058;91
VIDELLES AP;Agence postale communale;1 RUE DE LA CROIX BOISSEE;;;91890;VIDELLES;FRANCE;48.46466;2.43119;Géocodé au numéro;3631;17001A;16969A;91654;48.46466, 2.43119;91
STE GENEVIEVE DES BOIS PRINCIPAL;Bureau de Poste;143 ROUTE DE CORBEIL;;;91700;STE GENEVIEVE DES BOIS;FRANCE;48.637993;2.332918;Géocodé au numéro;3631;16986A;;91549;48.637993, 2.332918;91
SAINT GERMAIN LES CORBEIL;Bureau de Poste;1 RUE DE LA TUILERIE;;;91250;ST GERMAIN LES CORBEIL;FRANCE;48.619897;2.489937;Géocodé au numéro;3631;16988A;;91553;48.619897, 2.489937;91
CORBEIL ESSONNES PLACE LEON CASSE BP;Bureau de Poste;PLACE LEON CASSE;;;91100;CORBEIL ESSONNES;FRANCE;48.603961;2.46973;Géocodé au numéro;3631;17027A;;91174;48.603961, 2.46973;91
RIS ORANGIS ALBERT REMY BP;Bureau de Poste;54 RUE EDMOND BONTE;;;91130;RIS ORANGIS;FRANCE;48.656694;2.40967;Géocodé au numéro;3631;17039A;;91521;48.656694, 2.40967;91
SAINT CHERON BP;Bureau de Poste;PARC DES TOURELLES;;;91530;ST CHERON;FRANCE;48.554653;2.124862;Géocodé au numéro;3631;16985A;;91540;48.554653, 2.124862;91
BONDOUFLE BP;Bureau de Poste;RUE DES 3 PARTS;;;91070;BONDOUFLE;FRANCE;48.613393;2.374836;Géocodé au numéro;3631;16923A;;91086;48.613393, 2.374836;91
CROSNE BP;Bureau de Poste;9 PLACE BOILEAU;;;91560;CROSNE;FRANCE;48.715394;2.459915;Géocodé au numéro;3631;16941A;;91191;48.715394, 2.459915;91
PALAISEAU ECOLE POLYTECHNIQUE AP;Agence postale communale;ROUTE DE SACLAY;ECOLE POLYTECHNIQUE;;91120;PALAISEAU;FRANCE;48.7189503;2.2174823;Géocodé au milieu d un îlot;3631;17018A;16978A;91477;48.7189503, 2.2174823;91
ROSNY SOUS BOIS AP;Agence postale communale;2 ALLEE DE COLMAR;CENTRE SOCIAL ET CULTUREL;;93110;ROSNY SOUS BOIS;FRANCE;48.867092;2.497779;Géocodé au numéro;3631;69819A;17212A;93064;48.867092, 2.497779;93
COULOMBS EN VALOIS RP;Relais poste commerçant;38 GRANDE RUE;LE FER A CHEVAL;;77840;COULOMBS EN VALOIS;FRANCE;49.069499;3.126329;Géocodé au numéro;3631;70177A;14718A;77129;49.069499, 3.126329;77
BOISSY LE SEC AP;Agence postale communale;8 RUE DE VAUCOULEURS;;;91870;BOISSY LE SEC;FRANCE;48.478396;2.08988;Géocodé au numéro;3631;16921A;16946A;91081;48.478396, 2.08988;91
VIRY CHATILLON PLATEAU BP;Bureau de Poste;12 AVENUE JEAN BAPTISTE LEBAS;;;91170;VIRY CHATILLON;FRANCE;48.660093;2.36468;Géocodé au numéro;3631;17035A;;91687;48.660093, 2.36468;91
MAROLLES EN HUREPOIX BP;Bureau de Poste;13 GRANDE RUE;;;91630;MAROLLES EN HUREPOIX;FRANCE;48.561705;2.300515;Géocodé au numéro;3631;16965A;;91376;48.561705, 2.300515;91
BAGNEUX CHATEAUBRIANT BP;Bureau de Poste;32 AVENUE HENRI BARBUSSE;;;92220;BAGNEUX;FRANCE;48.8018;2.3165;Géocodé au numéro;3631;55805A;;92007;48.8018, 2.3165;92
MILLY LA FORET;Bureau de Poste;33 GRANDE RUE;;;91490;MILLY LA FORET;FRANCE;48.402998;2.469198;Géocodé au numéro;3631;16969A;;91405;48.402998, 2.469198;91
ORSAY;Bureau de Poste;24 RUE DE PARIS;;;91400;ORSAY;FRANCE;48.697707;2.187873;Géocodé au numéro;3631;16977A;;91471;48.697707, 2.187873;91
VANVES CHATILLON RP;Relais poste commerçant;13 RUE DE CHATILLON;EPICERIE CHEZ RACHID;;92170;VANVES;FRANCE;;;Géocodé au centre de la commune;3631;72762A;17084A;92075;;92
MONDEVILLE LA POSTE RELAIS RP;Relais poste commerçant;20 GRANDE RUE;LA POSTE RELAIS AU BONHEUR DE LUDIVINE;;91590;MONDEVILLE;FRANCE;48.490377;2.414157;Géocodé au milieu d un îlot;3631;11891D;16969A;91412;48.490377, 2.414157;91
LIVRY SUR SEINE RP;Relais poste commerçant;PLACE DE L EGLISE;;;77000;LIVRY SUR SEINE;FRANCE;48.510521;2.68519;Géocodé au numéro;3631;14750A;14842A;77255;48.510521, 2.68519;77
CHATENAY BUTTE ROUGE BP;Bureau de Poste;23 AVENUE FRANCIS DE PRESSENSE;;;92290;CHATENAY MALABRY;FRANCE;48.763292;2.25427;Géocodé au numéro;3631;17109A;;92019;48.763292, 2.25427;92
DONNEMARIE DONTILLY BP;Bureau de Poste;PLACE DES JEUX;;;77520;DONNEMARIE DONTILLY;FRANCE;48.477593;3.134827;Géocodé au milieu de la rue;3631;14705A;;77159;48.477593, 3.134827;77
TREMBLAY EN FRANCE;Bureau de Poste;2 BOULEVARD DE L HOTEL DE VILLE;;;93290;TREMBLAY EN FRANCE;FRANCE;48.950593;2.567887;Géocodé au numéro;3631;17217A;;93073;48.950593, 2.567887;93
LA GARENNE COLOMBES REPUBLIQUE;Bureau de Poste;56 B RUE SARTORIS;;;92250;LA GARENNE COLOMBES;FRANCE;48.9077;2.2466;Géocodé au numéro;3631;17079A;;92035;48.9077, 2.2466;92
NEUILLY SAINT JAMES BP;Bureau de Poste;24 RUE DE LONGCHAMP;;;92200;NEUILLY SUR SEINE;FRANCE;48.883792;2.257117;Géocodé au numéro;3631;17123A;;92051;48.883792, 2.257117;92
LEVALLOIS PERRET WILSON;Bureau de Poste;68 RUE DU PRESIDENT WILSON;;;92300;LEVALLOIS PERRET;FRANCE;48.8933;2.289269;Géocodé au numéro;3631;17171A;;92044;48.8933, 2.289269;92
MONTEVRAIN BP;Bureau de Poste;PLACE DE LA POSTE;;;77144;MONTEVRAIN;FRANCE;48.875448;2.746548;Géocodé au numéro;3631;14772A;;77307;48.875448, 2.746548;77
GARCHES;Bureau de Poste;106 GRANDE RUE;;;92380;GARCHES;FRANCE;48.844136;2.185388;Géocodé au numéro;3631;17078A;;92033;48.844136, 2.185388;92
BETON BAZOCHES LPAC AP;Agence postale communale;;PLACE DE L EGLISE ST DENIS;;77320;BETON BAZOCHES;FRANCE;48.71043;3.25894;Géocodé au centre de la commune;3631;12240D;14692A;77032;48.71043, 3.25894;77
GOURNAY SUR MARNE BP;Bureau de Poste;30 AVENUE DU MARECHAL JOFFRE;;;93460;GOURNAY SUR MARNE;FRANCE;48.862391;2.577929;Géocodé au numéro;3631;17194A;;93033;48.862391, 2.577929;93
PIERREFITTE SUR SEINE BP;Bureau de Poste;48 AVENUE NUNGESSER ET COLI;;;93380;PIERREFITTE SUR SEINE;FRANCE;48.9515;2.3616;Géocodé au numéro;3631;17269A;;93059;48.9515, 2.3616;93
MONTREUIL PRINCIPAL;Bureau de Poste;44 BOULEVARD ROUGET DE LISLE;;;93100;MONTREUIL;FRANCE;48.859797;2.438437;Géocodé au numéro;3631;17199A;;93048;48.859797, 2.438437;93
SAINT DENIS PRINCIPAL;Bureau de Poste;12 RUE AUGUSTE GILLOT;;;93200;SAINT DENIS;FRANCE;48.940193;2.354217;Géocodé au numéro;3631;17213A;;93066;48.940193, 2.354217;93
ROMAINVILLE BP;Bureau de Poste;31 RUE DE LA REPUBLIQUE;;;93230;ROMAINVILLE;FRANCE;48.882399;2.439871;Géocodé au numéro;3631;17211A;;93063;48.882399, 2.439871;93
SAINT OUEN L'AUMONE;Bureau de Poste;ALLEE DE FANO;;;95310;ST OUEN L AUMONE;FRANCE;49.044492;2.105518;Géocodé au numéro;3631;17496A;;95572;49.044492, 2.105518;95
CRETEIL PALAIS BP;Bureau de Poste;2 ALLEE PARMENTIER;;;94000;CRETEIL;FRANCE;48.787196;2.446578;Géocodé au numéro;3631;17403A;;94028;48.787196, 2.446578;94
SARCELLES PRINCIPAL BP;Bureau de Poste;14 RUE CARNOT;;;95200;SARCELLES;FRANCE;48.993893;2.37278;Géocodé au numéro;3631;17499A;;95585;48.993893, 2.37278;95
PERSAN;Bureau de Poste;26 RUE PIERRE BROSSOLETTE;;;95340;PERSAN;FRANCE;49.149858;2.273444;Géocodé au numéro;3631;17484A;;95487;49.149858, 2.273444;95
MORIGNY CHAMPIGNY AP;Agence postale communale;8 RUE DE LA MAIRIE;;;91150;MORIGNY CHAMPIGNY;FRANCE;48.447878;2.181822;Géocodé au numéro;3631;16974A;16946A;91433;48.447878, 2.181822;91
GENNEVILLIERS LE LUTH BP;Bureau de Poste;AVENUE DU LUTH;ANGLE AVENUE DU LANTERNIER;;92230;GENNEVILLIERS;FRANCE;48.9321;2.289;Géocodé au numéro;3631;17147A;;92036;48.9321, 2.289;92
BOUTIGNY SUR ESSONNE BP;Bureau de Poste;4 PLACE DU GENERAL DE GAULLE;;;91820;BOUTIGNY SUR ESSONNE;FRANCE;48.435414;2.376612;Géocodé au numéro;3631;16925A;;91099;48.435414, 2.376612;91
LES ULIS BP;Bureau de Poste;ESPLANADE DE LA REPUBLIQUE;;;91940;LES ULIS;FRANCE;48.682198;2.169002;Géocodé au milieu d un îlot;3631;17010A;;91692;48.682198, 2.169002;91
PUTEAUX HOTEL DE VILLE;Bureau de Poste;135 RUE DE LA REPUBLIQUE;;;92800;PUTEAUX;FRANCE;48.884298;2.237288;Géocodé au numéro;3631;17091A;;92062;48.884298, 2.237288;92
LONGJUMEAU;Bureau de Poste;9 RUE DE L HOTEL DES POSTES;;;91160;LONGJUMEAU;FRANCE;48.693393;2.295467;Géocodé au numéro;3631;16962A;;91345;48.693393, 2.295467;91
SURESNES LIBERTE BP;Bureau de Poste;54 RUE DES CHENES;;;92150;SURESNES;FRANCE;48.880152;2.223166;Géocodé au numéro;3631;17130A;;92073;48.880152, 2.223166;92
BONDY PRINCIPAL;Bureau de Poste;40 AVENUE HENRI BARBUSSE;;;93140;BONDY;FRANCE;48.901464;2.487389;Géocodé au numéro;3631;17185A;;93010;48.901464, 2.487389;93
ANGERVILLE BP;Bureau de Poste;8 RUE DE LA GARE;;;91670;ANGERVILLE;FRANCE;48.312248;2.001687;Géocodé au numéro;3631;16908A;;91016;48.312248, 2.001687;91
PUSSAY BP;Bureau de Poste;12 RUE DE LA POSTE;;;91740;PUSSAY;FRANCE;48.348897;1.996017;Géocodé au numéro;3631;16981A;;91511;48.348897, 1.996017;91
DRANCY 1 BP;Bureau de Poste;2 RUE DES BOIS DE GROSLAY;CITE JULES AUFFRET;;93700;DRANCY;FRANCE;48.919103;2.462919;Géocodé au numéro;3631;17284A;;93029;48.919103, 2.462919;93
